line_id,kind,parent_id,seg_idx,block_id,split,mid_x,mid_y,length_m
road_217_3,road,217,3,41.0,val,621632.2906624665,4594125.107261066,37.46792006722443
road_217_4,road,217,4,29.0,val,621628.8261817015,4594087.911223579,37.4706503845762
road_218_0,road,218,0,29.0,val,621718.7362308648,4594112.695107929,35.671900846786535
road_218_1,road,218,1,41.0,val,621714.1705375953,4594147.390105364,35.74422808261316
road_218_2,road,218,2,41.0,val,621713.8968721594,4594183.031562533,35.64809948550562
road_218_3,road,218,3,41.0,val,621693.5838149334,4594212.169931805,35.74224273322079
road_218_4,road,218,4,41.0,val,621677.4638909146,4594243.84436927,35.711723673278826
road_219_0,road,219,0,42.0,test,621764.9997148261,4594191.3294710545,34.290461943527234
road_219_1,road,219,1,41.0,val,621731.2939992993,4594185.073391455,34.33239647757392
road_220_0,road,220,0,41.0,val,621455.7266337975,4594265.377718579,38.56977022308231
road_220_1,road,220,1,41.0,val,621458.0879796067,4594227.678993579,38.568415741421205
road_220_2,road,220,2,41.0,val,621468.6107327279,4594190.581532087,38.582869747724544
road_220_3,road,220,3,41.0,val,621475.2983139327,4594152.877986751,38.61221033354717
road_220_4,road,220,4,29.0,val,621471.6642291857,4594114.468903835,38.610148098155335
road_221_0,road,221,0,29.0,val,621485.2762230613,4594106.714515492,36.38673472379051
road_221_1,road,221,1,29.0,val,621520.2883315898,4594096.786639332,36.706594654154586
road_221_2,road,221,2,29.0,val,621556.539508593,4594099.423020134,36.47896988184298
road_221_3,road,221,3,29.0,val,621573.973220123,4594124.97763354,36.71916255147366
road_221_4,road,221,4,41.0,val,621582.5514482344,4594160.583841834,36.72179731073287
road_221_5,road,221,5,41.0,val,621595.4507203209,4594194.8739651395,36.692383911702436
road_222_0,road,222,0,29.0,val,621743.7268174323,4594091.547280934,34.069047333929475
road_222_1,road,222,1,30.0,unused,621776.0251540367,4594080.806471372,34.08680086558702
road_222_2,road,222,2,30.0,unused,621808.9135058273,4594072.016889134,34.074002995409124
road_222_3,road,222,3,30.0,unused,621842.6855152126,4594068.584032673,33.93377719486336
road_222_4,road,222,4,30.0,unused,621867.5944999717,4594050.904016474,34.061054921262
road_223_0,road,223,0,30.0,unused,621873.3790531337,4594017.306790838,34.367527911113214
road_223_1,road,223,1,30.0,unused,621889.0390248658,4593987.720821787,34.23435372195701
road_223_2,road,223,2,30.0,unused,621922.4915569467,4593982.3567194,34.349120385293475
road_223_3,road,223,3,30.0,unused,621955.0905593361,4593992.577264879,34.34660294824813
road_223_4,road,223,4,30.0,unused,621976.0579591437,4594016.030803615,33.9556905143676
road_224_0,road,224,0,30.0,unused,621866.1303246876,4593986.713905417,38.30794607288797
road_224_1,road,224,1,30.0,unused,621828.2384855038,4593981.496808868,38.28858785392357
road_224_2,road,224,2,30.0,unused,621790.4928849762,4593986.642617163,38.3055818774527
road_224_3,road,224,3,30.0,unused,621752.9226744307,4593993.8448168775,38.28554097770318
road_224_4,road,224,4,29.0,val,621715.2306116733,4593998.760704971,38.28581167503647
road_224_5,road,224,5,29.0,val,621677.5466233332,4594005.200977704,38.28776105713629
road_224_6,road,224,6,29.0,val,621641.5194025872,4594017.2174927145,37.80050240506091
road_224_7,road,224,7,29.0,val,621632.2927595914,4594050.257957242,38.30975683669864
road_225_0,road,225,0,42.0,test,621956.5709221204,4594223.236969079,35.13509969334131
road_225_1,road,225,1,42.0,test,621928.3999528022,4594241.160663704,35.58804854670393
road_225_2,road,225,2,42.0,test,621897.3573889188,4594258.534993004,35.605613496772406
road_225_3,road,225,3,42.0,test,621866.1287242086,4594275.158578682,35.573733418412054
road_225_4,road,225,4,42.0,test,621837.6416713714,4594295.276332521,35.44385290815974
road_225_5,road,225,5,42.0,test,621807.0097954511,4594312.833927944,35.5909176044922
road_225_6,road,225,6,42.0,test,621774.4231392607,4594326.856881892,35.58707971965574
road_226_0,road,226,0,42.0,test,621991.4646972435,4594193.503424757,35.8577598382741
road_226_1,road,226,1,42.0,test,621970.2706710056,4594222.030469797,35.48167522005225
road_227_0,road,227,0,87.0,train,620773.4683167202,4595653.192181813,35.79073737281678
road_227_1,road,227,1,87.0,train,620809.176785356,4595651.521732662,35.80351183680797
road_227_2,road,227,2,87.0,train,620844.3058846372,4595647.425467766,35.74492791917578
road_227_3,road,227,3,87.0,train,620876.2237027894,4595631.56335776,35.79473329132946
road_227_4,road,227,4,75.0,train,620911.0023503997,4595623.862403576,35.78568241400387
road_227_5,road,227,5,75.0,train,620944.5342469756,4595612.684383474,35.611371047976164
road_227_6,road,227,6,75.0,train,620979.1261742454,4595611.171820096,35.80063508681474
road_228_0,road,228,0,87.0,train,620641.0950034055,4595764.902546258,30.420657076841366
road_228_1,road,228,1,86.0,train,620611.4824342699,4595758.3253488885,30.350688984336095
road_228_2,road,228,2,86.0,train,620591.7657597008,4595737.764040247,30.384237948171357
road_228_3,road,228,3,86.0,train,620572.8169112075,4595714.120500801,30.399046975049913
road_229_0,road,229,0,100.0,train,621225.8573305715,4596011.198896261,39.660221545949476
road_229_1,road,229,1,100.0,train,621255.3125759967,4596037.756789438,39.660221546573126
road_229_2,road,229,2,100.0,train,621284.08420028,4596065.028890814,39.658472018903616
road_229_3,road,229,3,100.0,train,621311.854473985,4596093.342768781,39.66022154632708
road_229_4,road,229,4,100.0,train,621339.6460778206,4596121.636901493,39.66021823417978
road_229_5,road,229,5,100.0,train,621367.4895776046,4596149.879999084,39.66022154636377
road_229_6,road,229,6,101.0,unused,621395.3330755547,4596178.123094814,39.660213009102755
road_229_7,road,229,7,101.0,unused,621422.8044252441,4596206.727652101,39.66022154582242
road_229_8,road,229,8,101.0,unused,621450.2548230863,4596235.352736892,39.66021814776168
road_229_9,road,229,9,101.0,unused,621477.9285121532,4596263.762241846,39.66022154590702
road_229_10,road,229,10,101.0,unused,621505.4890760869,4596292.274391854,39.65124436071145
road_229_11,road,229,11,101.0,unused,621530.7331698583,4596322.767658407,39.65325513889284
road_229_12,road,229,12,101.0,unused,621545.6551264491,4596359.233584195,39.64438082845437
road_229_13,road,229,13,113.0,unused,621550.1068221765,4596398.443309209,39.62075531599811
road_229_14,road,229,14,113.0,unused,621541.0368560404,4596436.903252088,39.65942160542654
road_229_15,road,229,15,113.0,unused,621528.5147603197,4596474.532268288,39.66010196525969
road_229_16,road,229,16,113.0,unused,621516.0565408822,4596512.152932324,39.656133183035486
road_229_17,road,229,17,113.0,unused,621499.260789089,4596548.014619152,39.652842588725825
road_229_18,road,229,18,113.0,unused,621477.0350782922,4596580.813544063,39.65926992214649
road_229_19,road,229,19,113.0,unused,621451.0142699723,4596610.547722509,39.54762112624655
road_230_0,road,230,0,88.0,train,621284.6631094443,4595982.12500848,28.6497440411897
road_230_1,road,230,1,100.0,train,621286.5383814991,4596008.839273059,28.526077038477272
road_230_2,road,230,2,100.0,train,621270.7240287057,4596032.630957211,28.64945763311906
road_231_0,road,231,0,100.0,train,621356.903619829,4596081.020946681,27.695916487235017
road_231_1,road,231,1,100.0,train,621341.5777812109,4596103.872143636,27.69597079783552
road_232_0,road,232,0,103.0,val,622160.0320116273,4596019.125912669,37.59510168532309
road_232_1,road,232,1,103.0,val,622159.9886907886,4596056.670421256,37.57597946083575
road_232_2,road,232,2,103.0,val,622148.0961269047,4596092.319819384,37.59692767759537
road_232_3,road,232,3,103.0,val,622136.9206680866,4596128.214198349,37.5969608197739
road_232_4,road,232,4,103.0,val,622127.9062841054,4596164.694611451,37.595716618475656
road_232_5,road,232,5,102.0,train,622120.5479261435,4596201.547668108,37.59061734651834
road_232_6,road,232,6,102.0,train,622107.0902254098,4596236.559674556,37.57980442478707
road_232_7,road,232,7,102.0,train,622087.1878131605,4596268.4229032835,37.59588619650435
road_232_8,road,232,8,102.0,train,622071.5551473122,4596302.185679137,37.5639372814768
road_232_9,road,232,9,102.0,train,622065.1703106401,4596339.219188325,37.59686724470677
road_232_10,road,232,10,114.0,val,622059.798175103,4596376.427944111,37.59424572937319
road_232_11,road,232,11,114.0,val,622053.2735359512,4596413.4280523425,37.59030192922312
road_232_12,road,232,12,114.0,val,622042.8742217104,4596449.508284939,37.59166910537164
road_233_0,road,233,0,114.0,val,622019.945270159,4596472.729016843,38.363626327108655
road_233_1,road,233,1,114.0,val,621982.8789757816,4596482.621319208,38.363626326868506
road_233_2,road,233,2,114.0,val,621945.7607244003,4596492.310902374,38.363505667398165
road_233_3,road,233,3,114.0,val,621908.5005673172,4596501.445665106,38.36362632701647
road_233_4,road,233,4,114.0,val,621871.240479485,4596510.5804108605,38.363363063960755
road_233_5,road,233,5,114.0,val,621834.1617096271,4596520.411809035,38.36362632693903
road_233_6,road,233,6,114.0,val,621797.1834041438,4596530.628107216,38.36362632693901
road_233_7,road,233,7,114.0,val,621760.2050988894,4596540.8444053335,38.363625851557074
road_233_8,road,233,8,113.0,unused,621723.2188089675,4596551.031743325,38.36362632687405
road_233_9,road,233,9,113.0,unused,621686.2294610392,4596561.2079884475,38.36362632712108
road_233_10,road,233,10,113.0,unused,621649.2549081835,4596571.43762341,38.363624044607356
road_233_11,road,233,11,113.0,unused,621612.3040854711,4596581.752876109,38.363626326886816
road_233_12,road,233,12,113.0,unused,621575.3532616599,4596592.068129118,38.36362632699894
road_233_13,road,233,13,113.0,unused,621538.3293585149,4596602.111075806,38.36351394581075
road_233_14,road,233,14,113.0,unused,621501.1751865994,4596611.667682766,38.36356673146337
road_233_15,road,233,15,113.0,unused,621463.898749065,4596620.734449815,38.363626327026836
road_233_16,road,233,16,113.0,unused,621426.5011618513,4596629.274099846,38.36318888456447
road_234_0,road,234,0,113.0,unused,621430.4833409057,4596623.303668961,12.235245516129368
road_235_0,road,235,0,113.0,unused,621389.3921522646,4596638.2996863015,38.0515086676031
road_235_1,road,235,1,112.0,unused,621352.7000883974,4596648.379853019,38.0515086676031
road_235_2,road,235,2,112.0,unused,621316.0080655909,4596658.460008455,38.0514235037247
road_235_3,road,235,3,112.0,unused,621279.1619709029,4596667.955105451,38.05150866777625
road_235_4,road,235,4,112.0,unused,621242.2616507165,4596677.244006464,38.05150866766179
road_235_5,road,235,5,112.0,unused,621205.3613305301,4596686.532907477,38.0515086675489
road_235_6,road,235,6,112.0,unused,621168.4611258983,4596695.8217794,38.05127034847826
road_235_7,road,235,7,112.0,unused,621131.77970094,4596705.939888672,38.05150866767934
road_235_8,road,235,8,112.0,unused,621095.1053312792,4596716.084242859,38.05150866767934
road_235_9,road,235,9,112.0,unused,621058.4309616185,4596726.228597046,38.05150866767934
road_235_10,road,235,10,112.0,unused,621021.8752073126,4596736.774329151,38.05074161938254
road_235_11,road,235,11,111.0,test,620985.5992480442,4596748.260969385,38.05150866778339
road_235_12,road,235,12,123.0,unused,620949.3229231434,4596759.747725393,38.05150866778339
road_235_13,road,235,13,123.0,unused,620912.8460259603,4596770.55351643,38.05048323534248
road_235_14,road,235,14,123.0,unused,620876.1588598884,4596780.646983057,38.051453271328796
road_235_15,road,235,15,123.0,unused,620839.5745403616,4596791.1113401195,38.05150866761212
road_235_16,road,235,16,123.0,unused,620803.0407539569,4596801.7483308595,38.05150189385283
road_235_17,road,235,17,123.0,unused,620766.5854330129,4596812.652771774,38.05109436714576
road_235_18,road,235,18,123.0,unused,620729.7328113663,4596822.128310014,38.05150866770018
road_236_0,road,236,0,123.0,unused,620692.2549588288,4596832.475193218,39.71998443933042
road_236_1,road,236,1,123.0,unused,620654.1520760248,4596843.693369803,39.71998443921874
road_236_2,road,236,2,122.0,test,620616.0491932208,4596854.911546388,39.71998443933042
road_236_3,road,236,3,122.0,test,620577.8665988684,4596865.850734716,39.71981258298099
road_236_4,road,236,4,122.0,test,620539.5823625547,4596876.433153514,39.71998443936565
road_236_5,road,236,5,122.0,test,620501.298043419,4596887.015595206,39.719984439117525
road_236_6,road,236,6,122.0,test,620463.0137342666,4596897.598034139,39.719963724059
road_236_7,road,236,7,122.0,test,620424.82000231,4596908.50228661,39.71998443926802
road_236_8,road,236,8,122.0,test,620386.6377126833,4596919.447144888,39.71998443937993
road_236_9,road,236,9,122.0,test,620348.4554230567,4596930.3920031665,39.719984439268025
road_236_10,road,236,10,122.0,test,620310.2770323468,4596941.350174179,39.71986392035117
road_236_11,road,236,11,122.0,test,620272.3233192005,4596953.062903804,39.719984439280594
road_236_12,road,236,12,121.0,unused,620234.3695484747,4596964.775651199,39.71998443916935
road_236_13,road,236,13,121.0,unused,620196.4157777483,4596976.488398593,39.719984439555226
road_236_14,road,236,14,121.0,unused,620158.3525164614,4596987.822656827,39.719523535594206
road_236_15,road,236,15,121.0,unused,620119.9953648422,4596998.137030638,39.719947445340786
road_236_16,road,236,16,121.0,unused,620081.7815346636,4597008.966775369,39.719984439238495
road_236_17,road,236,17,121.0,unused,620043.7093475143,4597020.279303891,39.719563785906914
road_236_18,road,236,18,121.0,unused,620005.8458048764,4597032.278846007,39.719390690985726
road_236_19,road,236,19,121.0,unused,619967.7833894567,4597043.6182198785,39.71998443914233
road_236_20,road,236,20,121.0,unused,619929.7112351048,4597054.921595203,39.71633225113701
road_236_21,road,236,21,121.0,unused,619891.3816735063,4597065.222260355,39.711338364662886
road_236_22,road,236,22,120.0,train,619854.4263728218,4597077.863897183,39.39407619090527
road_236_23,road,236,23,120.0,train,619844.6254967555,4597115.010433097,39.69590242871726
road_236_24,road,236,24,132.0,train,619823.3810356215,4597145.458120202,39.43298206215188
road_237_0,road,237,0,114.0,val,622057.5251939584,4596463.15957715,39.19971917778846
road_237_1,road,237,1,114.0,val,622095.5564167739,4596453.684063951,39.19807004387655
road_237_2,road,237,2,115.0,val,622132.9682774174,4596442.092551864,39.134821368460564
road_237_3,road,237,3,115.0,val,622165.103912974,4596419.854309426,39.154049314423695
road_237_4,road,237,4,115.0,val,622190.7085271243,4596390.957787426,39.19971917796783
road_237_5,road,237,5,103.0,val,622212.4989630473,4596358.384510646,39.19716972692392
road_237_6,road,237,6,103.0,val,622236.5793265582,4596327.454684576,39.19971917784154
road_237_7,road,237,7,103.0,val,622260.6604731577,4596296.523852675,39.19971917777002
road_237_8,road,237,8,103.0,val,622284.7416191549,4596265.593021548,39.19971721769199
road_237_9,road,237,9,103.0,val,622308.7893561544,4596234.636227331,39.19971917805096
road_237_10,road,237,10,103.0,val,622332.8128781621,4596203.660617991,39.19971917731503
road_237_11,road,237,11,103.0,val,622356.8364001705,4596172.6850086525,39.19971917812231
road_237_12,road,237,12,103.0,val,622380.8599221784,4596141.709399313,39.19971917805097
road_237_13,road,237,13,103.0,val,622404.8834441862,4596110.733789973,39.19971917731503
road_237_14,road,237,14,103.0,val,622428.9069541568,4596079.758196156,39.19967989395668
road_237_15,road,237,15,103.0,val,622453.1334947576,4596048.941359653,39.199719177894025
road_237_16,road,237,16,103.0,val,622477.4114952052,4596018.164799126,39.199719177894025
road_237_17,road,237,17,92.0,train,622501.6894956529,4595987.388238599,39.199719177894025
road_237_18,road,237,18,92.0,train,622525.5034991328,4595956.260842223,39.199078607066085
road_237_19,road,237,19,92.0,train,622548.4645231132,4595924.490034061,39.19971917742114
road_237_20,road,237,20,92.0,train,622571.4256142662,4595892.719132954,39.199307961561495
road_237_21,road,237,21,92.0,train,622595.1237293837,4595861.502355228,39.19971917809025
road_237_22,road,237,22,92.0,train,622619.2950420276,4595830.641933509,39.19971917809025
